1.223	 0.3837719   0.4301639
1.224	 0.3839100   0.4303918
1.225	 0.3840481   0.4306197
1.226	 0.3841550   0.4308138
1.227	 0.3842616   0.4310086
1.228	 0.3843423   0.4311752
1.229	 0.3844230   0.4313419
1.23	 0.3844830   0.4314868
1.231	 0.3845430   0.4316317
1.232	 0.3845884   0.4317612
1.233	 0.3846340   0.4318903
1.234	 0.3846864   0.4320272
1.235	 0.3847386   0.4321642
1.236	 0.3848132   0.4323240
1.237	 0.3848876   0.4324843
1.238	 0.3850056   0.4326901
1.239	 0.3851235   0.4328964
1.24	 0.3853066   0.4331711
1.241	 0.3854896   0.4334464
1.242	 0.3857556   0.4338095
1.243	 0.3860222   0.4341726
1.244	 0.3863476   0.4345986
1.245	 0.3866735   0.4350253
1.246	 0.3870277   0.4354818
1.247	 0.3873824   0.4359390
1.248	 0.3877275   0.4363861
1.249	 0.3880731   0.4368339
1.25	 0.3883709   0.4372311
1.251	 0.3886692   0.4376289
1.252	 0.3888855   0.4379402
1.253	 0.3891020   0.4382517
1.254	 0.3890728   0.4383035
1.255	 0.3890436   0.4383554
1.256	 0.3889479   0.4383362
1.257	 0.3888519   0.4383175
1.258	 0.3887049   0.4382448
1.259	 0.3885579   0.4381722
1.26	 0.3883758   0.4380616
1.261	 0.3881936   0.4379517
1.262	 0.3879919   0.4378204
1.263	 0.3877901   0.4376897
1.264	 0.3877865   0.4377680
1.265	 0.3877827   0.4378469
1.266	 0.3877842   0.4379314
1.267	 0.3877859   0.4380155
1.268	 0.3877901   0.4381030
1.269	 0.3877944   0.4381905
1.27	 0.3877973   0.4382768
1.271	 0.3878003   0.4383630
1.272	 0.3877961   0.4384418
1.273	 0.3877916   0.4385210
1.274	 0.3877892   0.4386017
1.275	 0.3877865   0.4386829
1.276	 0.3877454   0.4387234
1.277	 0.3877043   0.4387639
1.278	 0.3876077   0.4387457
1.279	 0.3875109   0.4387281
1.28	 0.3873421   0.4386334
1.281	 0.3871734   0.4385388
1.282	 0.3869260   0.4383607
1.283	 0.3866790   0.4381830
1.284	 0.3862413   0.4378031
1.285	 0.3858049   0.4374235
1.286	 0.3853718   0.4370475
1.287	 0.3849399   0.4366718
1.288	 0.3845569   0.4363480
1.289	 0.3841746   0.4360248
1.29	 0.3838868   0.4358004
1.291	 0.3835991   0.4355767
1.292	 0.3834196   0.4354664
1.293	 0.3832403   0.4353563
1.294	 0.3830918   0.4352772
1.295	 0.3829431   0.4351987
1.296	 0.3827025   0.4350212
1.297	 0.3824620   0.4348444
1.298	 0.3820197   0.4344523
1.299	 0.3815784   0.4340611
1.3	 0.3808272   0.4333404
1.301	 0.3800790   0.4326218
1.302	 0.3789972   0.4315488
1.303	 0.3779206   0.4304811
1.304	 0.3767438   0.4293068
1.305	 0.3755733   0.4281388
1.306	 0.3744922   0.4270655
1.307	 0.3734162   0.4259980
1.308	 0.3726171   0.4252259
1.309	 0.3718209   0.4244568
1.31	 0.3712760   0.4239569
1.311	 0.3707328   0.4234579
1.312	 0.3703339   0.4231143
1.313	 0.3699355   0.4227719
1.314	 0.3695418   0.4224345
1.315	 0.3691488   0.4220978
1.316	 0.3686913   0.4216928
1.317	 0.3682348   0.4212888
1.318	 0.3676114   0.4207064
1.319	 0.3669898   0.4201257
1.32	 0.3661016   0.4192597
1.321	 0.3652170   0.4183974
1.322	 0.3640513   0.4172332
1.323	 0.3628920   0.4160753
1.324	 0.3615812   0.4147546
1.325	 0.3602787   0.4134414
1.326	 0.3589815   0.4121330
1.327	 0.3576925   0.4108321
1.328	 0.3565098   0.4096436
1.329	 0.3553341   0.4084613
1.33	 0.3541791   0.4073006
1.331	 0.3530308   0.4061458
1.332	 0.3517726   0.4048722
1.333	 0.3505222   0.4036057
1.334	 0.3489517   0.4019942
1.335	 0.3473933   0.4003940
1.336	 0.3454811   0.3984119
1.337	 0.3435867   0.3964475
1.338	 0.3412917   0.3940500
1.339	 0.3390230   0.3916777
1.34	 0.3365318   0.3890640
1.341	 0.3340716   0.3864806
1.342	 0.3316033   0.3838858
1.343	 0.3291656   0.3813217
1.344	 0.3268982   0.3789396
1.345	 0.3246571   0.3765837
1.346	 0.3227922   0.3746347
1.347	 0.3209454   0.3727029
1.348	 0.3195274   0.3712362
1.349	 0.3181199   0.3697798
1.35	 0.3168438   0.3684654
1.351	 0.3155763   0.3671595
1.352	 0.3140939   0.3656195
1.353	 0.3126232   0.3640910
1.354	 0.3105743   0.3619311
1.355	 0.3085476   0.3597939
1.356	 0.3056744   0.3567298
1.357	 0.3028453   0.3537101
1.358	 0.2991635   0.3497538
1.359	 0.2955555   0.3458711
1.36	 0.2916895   0.3416990
1.361	 0.2879061   0.3376110
1.362	 0.2844742   0.3339031
1.363	 0.2811091   0.3302626
1.364	 0.2785445   0.3275020
1.365	 0.2760179   0.3247801
1.366	 0.2739871   0.3226040
1.367	 0.2719808   0.3204518
1.368	 0.2699999   0.3183267
1.369	 0.2680426   0.3162245
1.37	 0.2656745   0.3136631
1.371	 0.2633404   0.3111353
1.372	 0.2601980   0.3077020
1.373	 0.2571162   0.3043300
1.374	 0.2529216   0.2997042
1.375	 0.2488370   0.2951895
1.376	 0.2433486   0.2890814
1.377	 0.2380535   0.2831699
1.378	 0.2315263   0.2758382
1.379	 0.2252830   0.2687973
1.38	 0.2184747   0.2610766
1.381	 0.2119913   0.2536895
1.382	 0.2055105   0.2462670
1.383	 0.1993419   0.2391663
1.384	 0.1935780   0.2325001
1.385	 0.1880767   0.2261055
1.386	 0.1833131   0.2205482
1.387	 0.1787402   0.2151886
1.388	 0.1748272   0.2105898
1.389	 0.1710498   0.2061323
1.39	 0.1674733   0.2018960
1.391	 0.1640155   0.1977836
1.392	 0.1603590   0.1934112
1.393	 0.1568319   0.1891753
1.394	 0.1527751   0.1842683
1.395	 0.1488855   0.1795380
1.396	 0.1442614   0.1738672
1.397	 0.1398668   0.1684410
1.398	 0.1349150   0.1622711
1.399	 0.1302452   0.1564045
1.4	 0.1254840   0.1503676
1.401	 0.1210059   0.1446382
1.402	 0.1167841   0.1391879
1.403	 0.1128056   0.1340048
1.404	 0.1092659   0.1293556
1.405	 0.1059129   0.1249135
1.406	 0.1032151   0.1213191
1.407	 0.1006350   0.1178563
1.408	 0.0986748   0.1152188
1.409	 0.0967809   0.1126563
1.41	 0.0953508   0.1107225
1.411	 0.0939578   0.1088307
1.412	 0.0929026   0.1074035
1.413	 0.0918682   0.1059999
1.414	 0.0910350   0.1048749
1.415	 0.0902151   0.1037652
1.416	 0.0895412   0.1028595
1.417	 0.0888762   0.1019638
1.418	 0.0882878   0.1011750
1.419	 0.0877061   0.1003941
1.42	 0.0871455   0.0996412
1.421	 0.0865912   0.0988955
1.422	 0.0860059   0.0981038
1.423	 0.0854277   0.0973198
1.424	 0.0847446   0.0963819
1.425	 0.0840713   0.0954552
1.426	 0.0831987   0.0942348
1.427	 0.0823428   0.0930336
1.428	 0.0811995   0.0914049
1.429	 0.0800860   0.0898110
1.43	 0.0787419   0.0878649
1.431	 0.0774409   0.0859696
1.432	 0.0764082   0.0844665
1.433	 0.0754023   0.0829950
1.434	 0.0749132   0.0823016
1.435	 0.0744302   0.0816152
1.436	 0.0742318   0.0813616
1.437	 0.0740344   0.0811088
1.438	 0.0739018   0.0809554
1.439	 0.0737697   0.0808022
1.44	 0.0735549   0.0805228
1.441	 0.0733412   0.0802447
1.442	 0.0731064   0.0799341
1.443	 0.0728730   0.0796251
1.444	 0.0727395   0.0794697
1.445	 0.0726063   0.0793149
1.446	 0.0726322   0.0794058
1.447	 0.0726582   0.0794968
1.448	 0.0727925   0.0797554
1.449	 0.0729273   0.0800149
1.45	 0.0730577   0.0802679
1.451	 0.0731887   0.0805218
1.452	 0.0732048   0.0805996
1.453	 0.0732209   0.0806775
1.454	 0.0731405   0.0806078
1.455	 0.0730604   0.0805379
1.456	 0.0730113   0.0805169
1.457	 0.0729623   0.0804957
1.458	 0.0730835   0.0807377
1.459	 0.0732054   0.0809804
1.46	 0.0736417   0.0817078
1.461	 0.0740839   0.0824427
1.462	 0.0749807   0.0838720
1.463	 0.0759006   0.0853307
1.464	 0.0770409   0.0871176
1.465	 0.0782170   0.0889491
1.466	 0.0790644   0.0902803
1.467	 0.0799309   0.0916354
1.468	 0.0804117   0.0924126
1.469	 0.0808985   0.0931977
1.47	 0.0811339   0.0936089
1.471	 0.0813709   0.0940221
1.472	 0.0815052   0.0942832
1.473	 0.0816401   0.0945451
1.474	 0.0818355   0.0948971
1.475	 0.0820320   0.0952503
1.476	 0.0824080   0.0958698
1.477	 0.0827878   0.0964939
1.478	 0.0833484   0.0973844
1.479	 0.0839168   0.0982846
1.48	 0.0846346   0.0994026
1.481	 0.0853646   0.1005360
1.482	 0.0862111   0.1018371
1.483	 0.0870743   0.1031583
1.484	 0.0880015   0.1045697
1.485	 0.0889478   0.1060043
1.486	 0.0899343   0.1074928
1.487	 0.0909417   0.1090067
1.488	 0.0919442   0.1105101
1.489	 0.0929676   0.1120388
1.49	 0.0939560   0.1135134
1.491	 0.0949638   0.1150122
1.492	 0.0959285   0.1164465
1.493	 0.0969115   0.1179026
1.494	 0.0978638   0.1193129
1.495	 0.0988334   0.1207442
1.496	 0.0997525   0.1221021
1.497	 0.1006871   0.1234793
1.498	 0.1015878   0.1248064
1.499	 0.1025032   0.1261513
1.5	 0.1034057   0.1274767
1.501	 0.1043227   0.1288191
1.502	 0.1052504   0.1301743
1.503	 0.1061930   0.1315472
1.504	 0.1071869   0.1329876
1.505	 0.1081972   0.1344480
1.506	 0.1092730   0.1359949
1.507	 0.1103679   0.1375640
1.508	 0.1115573   0.1392580
1.509	 0.1127691   0.1409786
1.51	 0.1140641   0.1428069
1.511	 0.1153848   0.1446656
1.512	 0.1167358   0.1465597
1.513	 0.1181141   0.1484854
1.514	 0.1194572   0.1503588
1.515	 0.1208263   0.1522626
1.516	 0.1221211   0.1540623
1.517	 0.1234395   0.1558896
1.518	 0.1246821   0.1576128
1.519	 0.1259460   0.1593603
1.52	 0.1271387   0.1610110
1.521	 0.1283506   0.1626838
1.522	 0.1294970   0.1642676
1.523	 0.1306606   0.1658717
1.524	 0.1317852   0.1674225
1.525	 0.1329260   0.1689922
1.526	 0.1340163   0.1704939
1.527	 0.1351214   0.1720133
1.528	 0.1361854   0.1734772
1.529	 0.1372633   0.1749574
1.53	 0.1383184   0.1764074
1.531	 0.1393870   0.1778730
1.532	 0.1404581   0.1793413
1.533	 0.1415431   0.1808251
1.534	 0.1426278   0.1823079
1.535	 0.1437264   0.1838062
1.536	 0.1448838   0.1853792
1.537	 0.1460568   0.1869696
1.538	 0.1473158   0.1886688
1.539	 0.1485927   0.1903881
1.54	 0.1499426   0.1921983
1.541	 0.1513125   0.1940315
1.542	 0.1527189   0.1959082
1.543	 0.1541466   0.1978092
1.544	 0.1555534   0.1996812
1.545	 0.1569812   0.2015769
1.546	 0.1583607   0.2034089
1.547	 0.1597598   0.2052636
1.548	 0.1610695   0.2070033
1.549	 0.1623966   0.2087629
1.55	 0.1636359   0.2104106
1.551	 0.1648905   0.2120759
1.552	 0.1660794   0.2136575
1.553	 0.1672823   0.2152546
1.554	 0.1684692   0.2168303
1.555	 0.1696696   0.2184219
1.556	 0.1708273   0.2199587
1.557	 0.1719978   0.2215100
1.558	 0.1731014   0.2229779
1.559	 0.1742166   0.2244585
1.56	 0.1752388   0.2258237
1.561	 0.1762707   0.2272001
1.562	 0.1771825   0.2284275
1.563	 0.1781019   0.2296638
1.564	 0.1788503   0.2306890
1.565	 0.1796037   0.2317208
1.566	 0.1801804   0.2325342
1.567	 0.1807599   0.2333518
1.568	 0.1811503   0.2339367
1.569	 0.1815420   0.2345235
1.57	 0.1818056   0.2349529
1.571	 0.1820699   0.2353832
1.572	 0.1822895   0.2357587
1.573	 0.1825096   0.2361345
1.574	 0.1827628   0.2365509
1.575	 0.1830166   0.2369682
1.576	 0.1833964   0.2375400
1.577	 0.1837774   0.2381138
1.578	 0.1843726   0.2389496
1.579	 0.1849710   0.2397892
1.58	 0.1858729   0.2409998
1.581	 0.1867817   0.2422191
1.582	 0.1879733   0.2437829
1.583	 0.1891772   0.2453607
1.584	 0.1905139   0.2470990
1.585	 0.1918657   0.2488543
1.586	 0.1931139   0.2504812
1.587	 0.1943750   0.2521228
1.588	 0.1953749   0.2534452
1.589	 0.1963830   0.2547772
1.59	 0.1971519   0.2558178
1.591	 0.1979259   0.2568637
1.592	 0.1985211   0.2576930
1.593	 0.1991193   0.2585259
1.594	 0.1996395   0.2592648
1.595	 0.2001619   0.2600064
1.596	 0.2006357   0.2606897
1.597	 0.2011113   0.2613754
1.598	 0.2016058   0.2620847
1.599	 0.2021022   0.2627971
1.6	 0.2026843   0.2636140
1.601	 0.2032690   0.2644342
1.602	 0.2039534   0.2653758
1.603	 0.2046414   0.2663223
1.604	 0.2053936   0.2673464
1.605	 0.2061502   0.2683758
1.606	 0.2069262   0.2694293
1.607	 0.2077071   0.2704878
1.608	 0.2084643   0.2715181
1.609	 0.2092258   0.2725537
1.61	 0.2099211   0.2735091
1.611	 0.2106202   0.2744685
1.612	 0.2112428   0.2753362
1.613	 0.2118686   0.2762071
1.614	 0.2124238   0.2769923
1.615	 0.2129815   0.2777804
1.616	 0.2134988   0.2785194
1.617	 0.2140182   0.2792608
1.618	 0.2145166   0.2799764
1.619	 0.2150170   0.2806937
1.62	 0.2155158   0.2814093
1.621	 0.2160168   0.2821268
1.622	 0.2165363   0.2828667
1.623	 0.2170580   0.2836086
1.624	 0.2175773   0.2843477
1.625	 0.2180988   0.2850888
1.626	 0.2186439   0.2858582
1.627	 0.2191913   0.2866299
1.628	 0.2197470   0.2874108
1.629	 0.2203047   0.2881951
1.63	 0.2208552   0.2889690
1.631	 0.2214076   0.2897463
1.632	 0.2219364   0.2904943
1.633	 0.2224673   0.2912444
1.634	 0.2229644   0.2919538
1.635	 0.2234632   0.2926655
1.636	 0.2239267   0.2933349
1.637	 0.2243919   0.2940057
1.638	 0.2248256   0.2946388
1.639	 0.2252606   0.2952735
1.64	 0.2256678   0.2958751
1.641	 0.2260764   0.2964777
1.642	 0.2264609   0.2970523
1.643	 0.2268466   0.2976277
1.644	 0.2271480   0.2981021
1.645	 0.2274498   0.2985780
1.646	 0.2277356   0.2990341
1.647	 0.2280219   0.2994916
1.648	 0.2282963   0.2999344
1.649	 0.2285711   0.3003784
1.65	 0.2288365   0.3008113
1.651	 0.2291024   0.3012449
1.652	 0.2293511   0.3016581
1.653	 0.2296002   0.3020719
1.654	 0.2297522   0.3023703
1.655	 0.2299046   0.3026684
1.656	 0.2300157   0.3029180
1.657	 0.2301271   0.3031672
1.658	 0.2301855   0.3033531
1.659	 0.2302439   0.3035390
1.66	 0.2302397   0.3036507
1.661	 0.2302357   0.3037619
1.662	 0.2301722   0.3038011
1.663	 0.2301085   0.3038408
1.664	 0.2299068   0.3037142
1.665	 0.2297054   0.3035877
1.666	 0.2294580   0.3034059
1.667	 0.2292111   0.3032239
1.668	 0.2289250   0.3029947
1.669	 0.2286395   0.3027659
1.67	 0.2283217   0.3024974
1.671	 0.2280046   0.3022295
1.672	 0.2276620   0.3019300
1.673	 0.2273201   0.3016312
1.674	 0.2269253   0.3012675
1.675	 0.2265316   0.3009042
1.676	 0.2261258   0.3005259
1.677	 0.2257212   0.3001481
1.678	 0.2253111   0.2997626
1.679	 0.2249020   0.2993787
1.68	 0.2244941   0.2989938
1.681	 0.2240874   0.2986100
1.682	 0.2236879   0.2982338
1.683	 0.2232894   0.2978586
1.684	 0.2228095   0.2973829
1.685	 0.2223310   0.2969086
1.686	 0.2218722   0.2964562
1.687	 0.2214148   0.2960051
1.688	 0.2209768   0.2955765
1.689	 0.2205400   0.2951490
1.69	 0.2201201   0.2947403
1.691	 0.2197013   0.2943333
1.692	 0.2192967   0.2939418
1.693	 0.2188930   0.2935519
1.694	 0.2185398   0.2932217
1.695	 0.2181872   0.2928927
1.696	 0.2178434   0.2925736
1.697	 0.2175004   0.2922552
1.698	 0.2171639   0.2919437
1.699	 0.2168279   0.2916334
1.7	 0.2164918   0.2913220
1.701	 0.2161564   0.2910113
1.702	 0.2158051   0.2906807
1.703	 0.2154546   0.2903510
1.704	 0.2151394   0.2900644
1.705	 0.2148251   0.2897778
1.706	 0.2144612   0.2894302
1.707	 0.2140982   0.2890835
1.708	 0.2136697   0.2886554
1.709	 0.2132424   0.2882285
1.71	 0.2127451   0.2877143
1.711	 0.2122493   0.2872024
1.712	 0.2117001   0.2866227
1.713	 0.2111530   0.2860451
1.714	 0.2105986   0.2854572
1.715	 0.2100465   0.2848709
1.716	 0.2094770   0.2842625
1.717	 0.2089099   0.2836559
1.718	 0.2083432   0.2830484
1.719	 0.2077789   0.2824426
1.72	 0.2072267   0.2818502
1.721	 0.2066766   0.2812601
1.722	 0.2061411   0.2806868
1.723	 0.2056079   0.2801150
1.724	 0.2052123   0.2797128
1.725	 0.2048178   0.2793115
1.726	 0.2044412   0.2789308
1.727	 0.2040656   0.2785509
1.728	 0.2037094   0.2781942
1.729	 0.2033543   0.2778378
1.73	 0.2030087   0.2774931
1.731	 0.2026642   0.2771486
1.732	 0.2023053   0.2767845
1.733	 0.2019471   0.2764218
1.734	 0.2017151   0.2762148
1.735	 0.2014835   0.2760080
1.736	 0.2011873   0.2757191
1.737	 0.2008916   0.2754312
1.738	 0.2005076   0.2750315
1.739	 0.2001246   0.2746328
1.74	 0.1996464   0.2741138
1.741	 0.1991699   0.2735965
1.742	 0.1986091   0.2729725
1.743	 0.1980509   0.2723504
1.744	 0.1973153   0.2715051
1.745	 0.1965837   0.2706639
1.746	 0.1957929   0.2697467
1.747	 0.1950069   0.2688344
1.748	 0.1941735   0.2678605
1.749	 0.1933454   0.2668921
1.75	 0.1924810   0.2658767
1.751	 0.1916226   0.2648668
1.752	 0.1907353   0.2638191
1.753	 0.1898541   0.2627777
1.754	 0.1889531   0.2617091
1.755	 0.1880585   0.2606471
1.756	 0.1871017   0.2595046
1.757	 0.1861522   0.2583698
1.758	 0.1851244   0.2571329
1.759	 0.1841052   0.2559051
1.76	 0.1830285   0.2546018
1.761	 0.1819612   0.2533086
1.762	 0.1808839   0.2519996
1.763	 0.1798160   0.2507013
1.764	 0.1788351   0.2495119
1.765	 0.1778621   0.2483309
1.766	 0.1769671   0.2472478
1.767	 0.1760786   0.2461722
1.768	 0.1753096   0.2452485
1.769	 0.1745455   0.2443301
1.77	 0.1739409   0.2436166
1.771	 0.1733395   0.2429059
1.772	 0.1729227   0.2424336
1.773	 0.1725073   0.2419628
1.774	 0.1722390   0.2416816
1.775	 0.1719713   0.2414010
1.776	 0.1718221   0.2412734
1.777	 0.1716731   0.2411460
1.778	 0.1716049   0.2411228
1.779	 0.1715367   0.2410996
1.78	 0.1715121   0.2411317
1.781	 0.1714875   0.2411638
1.782	 0.1714782   0.2412151
1.783	 0.1714689   0.2412665
1.784	 0.1714603   0.2413165
1.785	 0.1714514   0.2413671
1.786	 0.1714619   0.2414414
1.787	 0.1714725   0.2415152
1.788	 0.1715067   0.2416190
1.789	 0.1715409   0.2417230
1.79	 0.1716033   0.2418629
1.791	 0.1716660   0.2420025
1.792	 0.1717614   0.2421841
1.793	 0.1718569   0.2423658
1.794	 0.1719560   0.2425521
1.795	 0.1720552   0.2427381
1.796	 0.1721964   0.2429786
1.797	 0.1723379   0.2432190
1.798	 0.1725222   0.2435156
1.799	 0.1727069   0.2438122
1.8	 0.1729124   0.2441359
1.801	 0.1731182   0.2444607
1.802	 0.1733142   0.2447721
1.803	 0.1735105   0.2450845
1.804	 0.1736618   0.2453385
1.805	 0.1738136   0.2455924
1.806	 0.1738928   0.2457534
1.807	 0.1739722   0.2459141
1.808	 0.1739518   0.2459456
1.809	 0.1739313   0.2459771
1.81	 0.1738019   0.2458668
1.811	 0.1736725   0.2457566
1.812	 0.1734306   0.2455004
1.813	 0.1731893   0.2452443
1.814	 0.1728340   0.2448408
1.815	 0.1724799   0.2444379
1.816	 0.1720080   0.2438809
1.817	 0.1715378   0.2433263
1.818	 0.1709559   0.2426252
1.819	 0.1703769   0.2419270
1.82	 0.1697234   0.2411306
1.821	 0.1690734   0.2403386
1.822	 0.1683928   0.2395055
1.823	 0.1677165   0.2386762
1.824	 0.1670766   0.2378944
1.825	 0.1664404   0.2371160
1.826	 0.1658566   0.2364056
1.827	 0.1652759   0.2356985
1.828	 0.1647874   0.2351116
1.829	 0.1643010   0.2345269
1.83	 0.1639457   0.2341143
1.831	 0.1635915   0.2337028
1.832	 0.1634072   0.2335144
1.833	 0.1632230   0.2333267
1.834	 0.1632405   0.2334038
1.835	 0.1632579   0.2334815
1.836	 0.1635249   0.2338876
1.837	 0.1637924   0.2342951
1.838	 0.1643527   0.2350877
1.839	 0.1649160   0.2358840
1.84	 0.1658095   0.2371152
1.841	 0.1667107   0.2383546
1.842	 0.1677540   0.2397794
1.843	 0.1688075   0.2412159
1.844	 0.1695598   0.2422544
1.845	 0.1703173   0.2432990
1.846	 0.1703213   0.2433533
1.847	 0.1703253   0.2434076
1.848	 0.1691272   0.2418811
1.849	 0.1679414   0.2403689
1.85	 0.1651713   0.2367595
1.851	 0.1624696   0.2332269
1.852	 0.1579328   0.2272290
1.853	 0.1535855   0.2214447
1.854	 0.1473644   0.2130763
1.855	 0.1415194   0.2051355
1.856	 0.1339095   0.1946574
1.857	 0.1269100   0.1848847
1.858	 0.1188606   0.1734597
1.859	 0.1115781   0.1629406
1.86	 0.1044085   0.1523911
1.861	 0.0979438   0.1426974
1.862	 0.0922891   0.1340598
1.863	 0.0871487   0.1260641
1.864	 0.0829899   0.1194877
1.865	 0.0791550   0.1133258
1.866	 0.0757958   0.1078462
1.867	 0.0726774   0.1026820
1.868	 0.0695664   0.0974473
1.869	 0.0666884   0.0925260
1.87	 0.0635284   0.0870212
1.871	 0.0606414   0.0818953
1.872	 0.0573371   0.0758931
1.873	 0.0543798   0.0703915
1.874	 0.0510743   0.0640674
1.875	 0.0481883   0.0583781
1.876	 0.0452420   0.0523743
1.877	 0.0427181   0.0470490
1.878	 0.0403206   0.0417996
1.879	 0.0382919   0.0371843
1.88	 0.0364603   0.0328492
1.881	 0.0349201   0.0290548
1.882	 0.0335812   0.0256191
1.883	 0.0324567   0.0226138
1.884	 0.0315064   0.0199692
1.885	 0.0307056   0.0176498
1.886	 0.0300570   0.0156984
1.887	 0.0295043   0.0139726
1.888	 0.0290736   0.0125820
1.889	 0.0286996   0.0113357
1.89	 0.0284220   0.0103867
1.891	 0.0281750   0.0095202
1.892	 0.0280059   0.0089211
1.893	 0.0278506   0.0083611
1.894	 0.0277593   0.0080387
1.895	 0.0276723   0.0077292
1.896	 0.0276468   0.0076604
1.897	 0.0276215   0.0075922
1.898	 0.0275786   0.0074526
1.899	 0.0275365   0.0073157
1.9	 0.0273743   0.0066839
1.901	 0.0272301   0.0061084
1.902	 0.0270385   0.0053012
1.903	 0.0268792   0.0046036
1.904	 0.0267427   0.0039808
1.905	 0.0266293   0.0034445
1.906	 0.0265562   0.0030982
1.907	 0.0264920   0.0027876
1.908	 0.0264569   0.0026328
1.909	 0.0264238   0.0024868
1.91	 0.0264063   0.0024298
1.911	 0.0263891   0.0023741
1.912	 0.0263795   0.0023641
1.913	 0.0263700   0.0023541
1.914	 0.0263621   0.0023533
1.915	 0.0263540   0.0023526
1.916	 0.0263419   0.0023289
1.917	 0.0263301   0.0023055
1.918	 0.0263135   0.0022552
1.919	 0.0262972   0.0022061
1.92	 0.0262785   0.0021430
1.921	 0.0262603   0.0020818
1.922	 0.0262417   0.0020186
1.923	 0.0262235   0.0019573
1.924	 0.0262068   0.0019062
1.925	 0.0261905   0.0018564
1.926	 0.0261764   0.0018220
1.927	 0.0261625   0.0017883
1.928	 0.0261508   0.0017691
1.929	 0.0261393   0.0017501
1.93	 0.0261292   0.0017414
1.931	 0.0261191   0.0017327
1.932	 0.0261101   0.0017303
1.933	 0.0261011   0.0017280
1.934	 0.0260927   0.0017297
1.935	 0.0260844   0.0017314
1.936	 0.0260761   0.0017320
1.937	 0.0260677   0.0017327
1.938	 0.0260588   0.0017285
1.939	 0.0260500   0.0017244
1.94	 0.0260414   0.0017204
1.941	 0.0260326   0.0017164
1.942	 0.0260279   0.0017376
1.943	 0.0260232   0.0017591
1.944	 0.0260272   0.0018364
1.945	 0.0260320   0.0019172
1.946	 0.0260502   0.0020820
1.947	 0.0260717   0.0022614
1.948	 0.0260975   0.0024625
1.949	 0.0261275   0.0026819
1.95	 0.0261467   0.0028345
1.951	 0.0261678   0.0029960
1.952	 0.0261786   0.0030991
1.953	 0.0261904   0.0032059
1.954	 0.0261984   0.0032915
1.955	 0.0262068   0.0033795
1.956	 0.0262178   0.0034811
1.957	 0.0262298   0.0035859
1.958	 0.0262456   0.0037112
1.959	 0.0262626   0.0038409
1.96	 0.0262832   0.0039881
1.961	 0.0263052   0.0041410
1.962	 0.0263304   0.0043074
1.963	 0.0263573   0.0044808
1.964	 0.0263860   0.0046609
1.965	 0.0264168   0.0048485
1.966	 0.0264487   0.0050393
1.967	 0.0264827   0.0052379
1.968	 0.0265179   0.0054397
1.969	 0.0265555   0.0056496
1.97	 0.0265946   0.0058646
1.971	 0.0266363   0.0060880
1.972	 0.0266801   0.0063185
1.973	 0.0267267   0.0065582
1.974	 0.0267761   0.0068069
1.975	 0.0268285   0.0070654
1.976	 0.0268842   0.0073349
1.977	 0.0269433   0.0076150
1.978	 0.0270046   0.0079007
1.979	 0.0270695   0.0081975
1.98	 0.0271345   0.0084918
1.981	 0.0272033   0.0087970
1.982	 0.0272695   0.0090897
1.983	 0.0273391   0.0093926
1.984	 0.0274034   0.0096728
1.985	 0.0274709   0.0099616
1.986	 0.0275287   0.0102126
1.987	 0.0275886   0.0104701
1.988	 0.0276348   0.0106756
1.989	 0.0276825   0.0108854
1.99	 0.0277176   0.0110493
1.991	 0.0277537   0.0112157
1.992	 0.0277849   0.0113644
1.993	 0.0278168   0.0115153
1.994	 0.0278517   0.0116763
1.995	 0.0278875   0.0118396
1.996	 0.0279373   0.0120520
1.997	 0.0279886   0.0122684
1.998	 0.0280651   0.0125708
1.999	 0.0281445   0.0128810
2	 0.0282514   0.0132829
2.001	 0.0283635   0.0136979
2.002	 0.0284966   0.0141793
2.003	 0.0286368   0.0146784
2.004	 0.0287863   0.0152032
2.005	 0.0289437   0.0157477
2.006	 0.0291012   0.0162861
2.007	 0.0292664   0.0168439
2.008	 0.0294170   0.0173501
2.009	 0.0295742   0.0178723
2.01	 0.0297148   0.0183392
2.011	 0.0298607   0.0188189
2.012	 0.0300004   0.0192760
2.013	 0.0301449   0.0197448
2.014	 0.0302937   0.0202227
2.015	 0.0304477   0.0207129
2.016	 0.0306244   0.0212655
2.017	 0.0308078   0.0218338
2.018	 0.0310306   0.0225103
2.019	 0.0312634   0.0232091
2.02	 0.0315255   0.0239840
2.021	 0.0318003   0.0247865
2.022	 0.0320718   0.0255723
2.023	 0.0323558   0.0263847
2.024	 0.0325881   0.0270510
2.025	 0.0328289   0.0277353
2.026	 0.0330006   0.0282314
2.027	 0.0331769   0.0287369
2.028	 0.0332918   0.0290794
2.029	 0.0334089   0.0294262
2.03	 0.0334782   0.0296477
2.031	 0.0335485   0.0298708
2.032	 0.0335869   0.0300113
2.033	 0.0336257   0.0301525
2.034	 0.0336460   0.0302458
2.035	 0.0336665   0.0303394
2.036	 0.0336906   0.0304429
2.037	 0.0337148   0.0305469
2.038	 0.0337614   0.0307088
2.039	 0.0338084   0.0308717
2.04	 0.0338972   0.0311428
2.041	 0.0339871   0.0314163
2.042	 0.0341323   0.0318314
2.043	 0.0342804   0.0322524
2.044	 0.0344800   0.0328034
2.045	 0.0346847   0.0333645
